"HGNC_ID","TPM"
10480,3222.73403132616
10478,1006.76074840545
10479,468.813371840484
10475,248.354711113664
14502,89.0585270520675
10482,0.326306735384159
10486,0
10481,0
10483,0
30043,0
10487,0
10488,0
10471,0
10474,0
10476,0
30043,0
31737,0
10477,0
